x,y,z,bridge,tunnel
-3005.521,3936.577,527.253,0,0
-3007.303,3940.895,527.674,0,0
-3009.098,3945.128,528.088,0,0
-3010.963,3949.194,528.490,0,0
-3012.731,3952.829,528.854,0,0
-3014.559,3956.322,529.209,0,0
-3016.565,3959.545,529.550,0,0
-3018.545,3962.305,529.856,0,0
-3020.675,3964.839,530.154,0,0
-3023.106,3966.909,530.441,0,0
-3025.912,3968.398,530.727,0,0
-3029.016,3969.428,531.022,0,0
-3032.292,3970.083,531.322,0,0
-3036.121,3970.307,531.668,0,0
-3040.161,3970.072,532.032,0,0
-3044.258,3969.663,532.402,0,0
-3048.599,3969.094,532.796,0,0
-3053.004,3968.332,533.199,0,0
-3057.427,3967.525,533.603,0,0
-3061.933,3966.666,534.016,0,0
-3066.458,3965.762,534.431,0,0
-3070.991,3964.945,534.846,0,0
-3075.521,3964.187,535.259,0,0
-3080.057,3963.516,535.672,0,0
-3084.534,3963.162,536.076,0,0
-3088.758,3963.100,536.456,0,0
-3092.928,3963.327,536.832,0,0
-3096.967,3964.117,536.641,0,0
-3100.923,3965.675,536.347,0,0
-3104.741,3967.826,536.101,0,0
-3108.489,3970.362,535.998,0,0
-3112.647,3973.704,536.050,0,0
-3116.716,3977.532,536.232,0,0
-3120.677,3981.503,536.516,0,0
-3124.601,3985.562,536.888,0,0
-3128.414,3989.767,537.347,0,0
-3132.047,3994.120,537.857,0,0
-3135.540,3998.578,538.367,0,0
-3138.852,4003.183,538.877,0,0
-3141.831,4008.106,539.395,0,0
-3144.589,4013.956,539.977,0,0
-3146.962,4020.171,540.576,0,0
-3148.991,4026.291,541.156,0,0
-3150.610,4031.721,541.666,0,0
-3151.940,4037.072,542.163,0,0
-3152.835,4042.210,542.632,0,0
-3153.191,4046.422,543.012,0,0
-3153.220,4050.476,543.377,0,0
-3152.998,4054.473,543.738,0,0
-3152.596,4058.365,544.090,0,0
-3151.957,4062.205,544.440,0,0
-3150.985,4065.934,544.787,0,0
-3149.668,4069.616,545.139,0,0
-3148.023,4073.188,545.493,0,0
-3146.027,4076.347,545.829,0,0
-3143.848,4078.634,546.113,0,0
-3141.382,4080.583,546.396,0,0
-3138.834,4082.545,546.686,0,0
-3136.059,4084.775,547.006,0,0
-3133.190,4087.019,547.334,0,0
-3130.322,4089.302,547.664,0,0
-3127.401,4091.669,548.002,0,0
-3124.481,4094.075,548.343,0,0
-3121.657,4096.545,548.680,0,0
-3118.966,4099.025,549.010,0,0
-3116.367,4101.567,549.337,0,0
-3114.006,4104.192,549.655,0,0
-3112.030,4106.736,549.945,0,0
-3110.262,4109.352,550.229,0,0
-3108.800,4112.011,550.502,0,0
-3107.690,4114.511,550.748,0,0
-3106.838,4117.046,550.989,0,0
-3106.453,4119.523,551.214,0,0
-3106.591,4121.734,551.414,0,0
-3107.123,4123.895,551.614,0,0
-3108.002,4125.964,551.816,0,0
-3109.430,4128.123,552.049,0,0
-3111.284,4130.169,552.298,0,0
-3113.364,4132.135,552.555,0,0
-3115.943,4134.259,552.856,0,0
-3118.811,4136.281,553.172,0,0
-3121.865,4138.240,553.498,0,0
-3125.461,4140.341,553.873,0,0
-3129.285,4142.365,554.263,0,0
-3133.244,4144.352,554.661,0,0
-3137.646,4146.449,555.100,0,0
-3142.202,4148.504,555.550,0,0
-3146.804,4150.543,556.003,0,0
-3151.532,4152.612,556.467,0,0
-3156.307,4154.665,556.935,0,0
-3161.083,4156.717,557.403,0,0
-3165.842,4158.776,557.870,0,0
-3170.602,4160.834,558.336,0,0
-3175.361,4162.892,558.803,0,0
-3180.121,4164.950,559.270,0,0
-3184.880,4167.008,559.737,0,0
-3189.640,4169.066,560.203,0,0
-3194.399,4171.125,560.670,0,0
-3199.159,4173.183,561.137,0,0
-3203.918,4175.241,561.603,0,0
-3208.677,4177.303,562.070,0,0
-3213.437,4179.366,562.537,0,0
-3218.197,4181.415,563.003,0,0
-3222.939,4183.439,563.467,0,0
-3227.682,4185.450,563.931,0,0
-3232.426,4187.447,564.394,0,0
-3237.152,4189.423,564.855,0,0
-3241.878,4191.385,565.316,0,0
-3246.606,4193.335,565.776,0,0
-3251.298,4195.284,566.233,0,0
-3255.991,4197.221,566.690,0,0
-3260.736,4199.080,567.149,0,0
-3265.599,4200.855,567.615,0,0
-3270.514,4202.551,568.083,0,0
-3275.477,4204.168,568.553,0,0
-3280.562,4205.703,569.031,0,0
-3285.697,4207.157,569.511,0,0
-3290.828,4208.601,569.991,0,0
-3295.897,4210.021,570.465,0,0
-3300.964,4211.431,570.938,0,0
-3306.101,4212.922,571.419,0,0
-3311.633,4214.569,571.939,0,0
-3317.245,4216.307,572.467,0,0
-3322.880,4218.264,573.004,0,0
-3328.874,4220.624,573.584,0,0
-3334.894,4223.228,573.911,0,0
-3340.761,4226.009,573.327,0,0
-3346.273,4228.798,572.771,0,0
-3351.641,4231.755,572.219,0,0
-3356.839,4235.091,571.663,0,0
-3362.054,4239.086,571.072,0,0
-3367.086,4243.490,570.470,0,0
-3371.929,4248.135,570.437,0,0
-3376.701,4253.073,570.775,0,0
-3381.279,4258.259,570.990,0,0
-3385.533,4263.628,571.064,0,0
-3389.342,4269.095,571.167,0,0
-3392.840,4274.738,571.472,0,0
-3396.067,4280.438,572.027,0,0
-3398.909,4285.914,572.582,0,0
-3401.499,4291.444,573.132,0,0
-3403.934,4297.180,573.692,0,0
-3406.433,4303.703,574.321,0,0
-3408.754,4310.461,574.964,0,0
-3410.803,4317.129,575.592,0,0
-3412.431,4323.142,576.153,0,0
-3413.821,4329.075,576.701,0,0
-3414.994,4335.029,577.247,0,0
-3415.953,4340.990,577.791,0,0
-3416.699,4346.971,578.333,0,0
-3417.228,4352.962,578.874,0,0
-3417.504,4358.965,579.415,0,0
-3417.564,4364.977,579.956,0,0
-3417.505,4370.929,580.492,0,0
-3417.298,4376.612,581.004,0,0
-3416.979,4382.239,581.511,0,0
-3416.757,4387.850,582.016,0,0
-3416.653,4393.349,582.512,0,0
-3416.644,4398.834,583.005,0,0
-3416.873,4404.414,583.508,0,0
-3417.433,4410.547,584.062,0,0
-3418.260,4416.788,584.629,0,0
-3419.335,4422.916,585.189,0,0
-3420.538,4428.662,585.717,0,0
-3421.974,4434.302,586.241,0,0
-3423.842,4439.870,586.769,0,0
-3426.432,4445.629,587.338,0,0
-3429.497,4451.309,587.918,0,0
-3432.725,4456.904,588.500,0,0
-3436.035,4462.430,589.080,0,0
-3439.510,4467.871,589.661,0,0
-3443.137,4473.245,590.244,0,0
-3447.018,4478.665,590.844,0,0
-3451.056,4484.016,591.447,0,0
-3455.095,4489.231,592.041,0,0
-3458.898,4493.999,592.590,0,0
-3462.704,4498.643,593.130,0,0
-3466.517,4503.326,593.674,0,0
-3470.468,4508.213,594.239,0,0
-3474.427,4513.141,594.808,0,0
-3478.217,4518.048,595.366,0,0
-3481.545,4522.612,595.875,0,0
-3484.722,4527.157,596.374,0,0
-3487.866,4531.767,596.876,0,0
-3491.093,4536.614,597.400,0,0
-3494.285,4541.528,597.927,0,0
-3497.379,4546.337,598.442,0,0
-3500.117,4550.631,598.900,0,0
-3502.770,4554.835,599.348,0,0
-3505.424,4559.040,599.103,0,0
-3508.105,4563.274,598.714,0,0
-3510.787,4567.508,598.327,0,0
-3513.469,4571.742,597.955,0,0
-3516.150,4575.976,597.603,0,0
-3518.832,4580.211,597.270,0,0
-3521.514,4584.445,596.958,0,0
-3524.195,4588.679,596.666,0,0
-3526.877,4592.913,596.395,0,0
-3529.559,4597.147,596.143,0,0
-3532.240,4601.381,595.912,0,0
-3534.922,4605.616,595.702,0,0
-3537.604,4609.850,595.517,0,0
-3540.285,4614.084,595.366,0,0
-3542.967,4618.318,595.258,0,0
-3545.649,4622.552,595.194,0,0
-3548.330,4626.786,595.161,0,0
-3551.012,4631.021,595.149,0,0
-3553.694,4635.255,595.152,0,0
-3556.373,4639.488,595.172,0,0
-3559.052,4643.722,595.209,0,0
-3561.739,4647.957,595.267,0,0
-3564.446,4652.210,595.348,0,0
-3567.161,4656.466,595.454,0,0
-3569.884,4660.723,595.584,0,0
-3572.625,4664.997,595.739,0,0
-3575.374,4669.274,595.913,0,0
-3578.131,4673.552,596.090,0,0
-3580.906,4677.847,596.243,0,0
-3583.689,4682.145,596.360,0,0
-3586.479,4686.444,596.457,0,0
-3589.287,4690.761,596.555,0,0
-3592.104,4695.079,596.666,0,0
-3594.928,4699.400,596.793,0,0
-3597.772,4703.738,596.936,0,0
-3600.625,4708.078,597.095,0,0
-3603.477,4712.419,597.271,0,0
-3606.327,4716.758,597.464,0,0
-3609.177,4721.098,597.675,0,0
-3612.027,4725.437,597.903,0,0
-3614.877,4729.777,598.147,0,0
-3617.727,4734.117,598.388,0,0
-3620.577,4738.456,598.594,0,0
-3623.427,4742.796,598.740,0,0
-3626.276,4747.135,598.846,0,0
-3629.126,4751.475,598.946,0,0
-3631.976,4755.815,599.060,0,0
-3634.826,4760.154,599.193,0,0
-3637.676,4764.494,599.345,0,0
-3640.627,4768.950,599.517,0,0
-3643.579,4773.407,599.705,0,0
-3646.226,4777.513,599.900,0,0
-3648.061,4780.406,600.102,0,0
-3649.718,4783.094,600.323,0,0
-3650.920,4785.348,600.553,0,0
-3651.406,4786.482,600.664,0,0
-3651.753,4787.483,600.759,0,0
-3651.759,4788.000,600.806,0,0
-3651.038,4787.582,600.737,0,0
-3649.832,4786.477,600.590,0,0
-3648.742,4785.469,600.457,0,0
-3648.249,4785.082,600.400,0,0
-3647.814,4784.743,600.370,0,0
-3647.234,4784.203,600.325,0,0
-3641.916,4778.037,600.229,0,0
-3634.741,4769.296,600.105,0,0
-3631.142,4764.856,599.983,0,0
